DEPARTAMENTO,PROVINCIA,DISTRITO,CENTRO POBLADO,LATITUD,LONGITUD,VIVIENDAS,POBLACIÓN
LAMBAYEQUE,CHICLAYO,MONSEFU,ACEQUIA GRANDE,-6.855561,-79.845455,34,163
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,EL ALTO,-6.6002,-79.749092,48,162
LAMBAYEQUE,LAMBAYEQUE,ILLIMO,LAS JUNTAS,-6.451895,-79.856873,43,161
LAMBAYEQUE,LAMBAYEQUE,MORROPE,CHAPOÑAN,-6.508087,-79.927893,29,161
LAMBAYEQUE,LAMBAYEQUE,TUCUME,SEQUIONES,-6.459722,-79.907282,40,161
LAMBAYEQUE,FERREÑAFE,PITIPO,LA PAZ,-6.47192,-79.633282,45,160
LAMBAYEQUE,LAMBAYEQUE,TUCUME,BACA,-6.474725,-79.922647,35,160
LAMBAYEQUE,CHICLAYO,MONSEFU,MUYSIL,-6.855815,-79.837096,35,159
LAMBAYEQUE,CHICLAYO,SAÑA,SAN RAFAEL,-6.948271,-79.597034,44,159
LAMBAYEQUE,CHICLAYO,CAYALTI,POPAN ALTO,-6.87572,-79.57474,48,159
LAMBAYEQUE,CHICLAYO,PUCALA,ARBULU,-6.77217,-79.63616,53,159
LAMBAYEQUE,CHICLAYO,TUMAN,LOS CAJUSOLES,-6.703285,-79.68242,45,159
LAMBAYEQUE,LAMBAYEQUE,OLMOS,SANTA ROSA,-5.898161,-79.849816,39,159
LAMBAYEQUE,LAMBAYEQUE,ILLIMO,HUACA DE PIEDRA,-6.469822,-79.832138,46,158
LAMBAYEQUE,LAMBAYEQUE,OLMOS,CERRO TEODORO,-5.7837,-79.817809,39,158
LAMBAYEQUE,LAMBAYEQUE,OLMOS,HUALTACAL SANTA ROSA,-5.788591,-79.868528,39,158
LAMBAYEQUE,CHICLAYO,PICSI,HORCON I,-6.696932,-79.805185,42,157
LAMBAYEQUE,CHICLAYO,TUMAN,MORROPILLO NUEVO,-6.743588,-79.711124,47,157
LAMBAYEQUE,CHICLAYO,MONSEFU,PAYPAY,-6.844669,-79.82527,34,156
LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,SIALUPE BACA AUJEREADA,-6.632021,-79.91563,34,156
LAMBAYEQUE,CHICLAYO,PICSI,HORCON II,-6.693048,-79.81087,35,155
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,EL PALTAR,-6.621613,-79.745208,48,155
LAMBAYEQUE,LAMBAYEQUE,MOTUPE,CRUCE SALAS,-6.299555,-79.756232,47,154
LAMBAYEQUE,LAMBAYEQUE,MOTUPE,LAS PAMPAS,-6.098463,-79.677283,34,152
LAMBAYEQUE,LAMBAYEQUE,OLMOS,LAS MERCEDES,-5.766006,-79.855108,40,152
LAMBAYEQUE,LAMBAYEQUE,TUCUME,LOS MIMBELA,-6.495858,-79.922012,29,152
LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,SAN ANTONIO DE PADUA,-6.636373,-79.881006,32,149
LAMBAYEQUE,LAMBAYEQUE,MORROPE,CRUCE MORALES,-6.4768,-79.944212,41,149
LAMBAYEQUE,LAMBAYEQUE,OLMOS,LAUCHA GRANDE,-5.915726,-79.921997,36,149
LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,MUY FINCA RAMA CARRIZO,-6.548222,-79.914228,34,148
LAMBAYEQUE,CHICLAYO,CAYALTI,EL CAFETAL,-6.888425,-79.521307,43,147
LAMBAYEQUE,LAMBAYEQUE,ILLIMO,CRUZ VERDE,-6.474952,-79.841618,38,146
LAMBAYEQUE,FERREÑAFE,PITIPO,LA LIBERTAD,-6.393453,-79.491193,43,145
LAMBAYEQUE,FERREÑAFE,PITIPO,LA CAMPANA C,-6.478277,-79.669878,40,144
LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,MACALOPU-LAS LOMAS,-6.602837,-79.844258,34,144
LAMBAYEQUE,LAMBAYEQUE,PACORA,PUENTE MACHUCA,-6.438863,-79.848873,39,143
LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,LOS PINOS,-6.588015,-79.888115,30,142
LAMBAYEQUE,LAMBAYEQUE,OLMOS,LA PONDEROSA,-5.74893,-79.848017,33,142
LAMBAYEQUE,CHICLAYO,PICSI,SAN JOSE,-6.737312,-79.743393,42,141
LAMBAYEQUE,LAMBAYEQUE,MORROPE,LOS REYES,-6.500045,-79.950949,26,141
LAMBAYEQUE,LAMBAYEQUE,OLMOS,TUNAPE,-6.032625,-79.812517,38,141
LAMBAYEQUE,CHICLAYO,CHONGOYAPE,BOCA DE TIGRE,-6.735695,-79.470322,45,140
LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,PUNTO NUEVE EL ARBUSTO,-6.638224,-79.902778,32,140
LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,HUACA DE TORO MARIPOSO,-6.563992,-79.922343,37,140
LAMBAYEQUE,LAMBAYEQUE,OLMOS,CAPILLA CENTRAL,-5.629386,-79.883444,53,140
LAMBAYEQUE,CHICLAYO,LAGUNAS,MANCO CAPAC II,-6.983582,-79.635508,38,139
LAMBAYEQUE,CHICLAYO,MONSEFU,LOS MARINOS,-6.865506,-79.854964,36,139
LAMBAYEQUE,LAMBAYEQUE,SALAS,JARCHIPE,-6.280888,-79.632297,38,137
LAMBAYEQUE,CHICLAYO,MONSEFU,RAMA CUSUPE,-6.866551,-79.856314,30,136
LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,SAN NICOLAS,-6.729517,-79.895066,48,136
LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,SECTOR LINDERO,-6.148011,-79.674418,37,136
LAMBAYEQUE,LAMBAYEQUE,MORROPE,LOS SANCHEZ,-6.494156,-79.95394,25,136
LAMBAYEQUE,LAMBAYEQUE,JAYANCA,LADRILLERA EL MANGO,-6.346887,-79.779303,36,135
LAMBAYEQUE,LAMBAYEQUE,MORROPE,SAGRADO CORAZON DE JESUS,-6.501757,-79.928145,21,135
LAMBAYEQUE,LAMBAYEQUE,TUCUME,MOYOCUPE,-6.489225,-79.818753,32,135
LAMBAYEQUE,LAMBAYEQUE,OLMOS,LA ESPERANZA,-5.81457,-80.058202,27,134
LAMBAYEQUE,LAMBAYEQUE,MOTUPE,CUADRADO,-6.188793,-79.721475,36,133
LAMBAYEQUE,LAMBAYEQUE,TUCUME,LOS SANCHEZ,-6.496063,-79.832793,30,133
LAMBAYEQUE,CHICLAYO,OYOTUN,MACUACO,-6.802402,-79.23779,42,132
LAMBAYEQUE,CHICLAYO,CAYALTI,CHACARILLA,-6.909232,-79.567862,36,131
LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,LA CALZADA,-6.56773,-79.862573,35,131
LAMBAYEQUE,CHICLAYO,OYOTUN,CHUMBENIQUE,-6.865822,-79.400267,49,130
LAMBAYEQUE,LAMBAYEQUE,MORROPE,EL PORVENIR,-6.489619,-79.943884,25,130
LAMBAYEQUE,LAMBAYEQUE,OLMOS,LA ALGODONERA,-6.109022,-79.926876,28,130
LAMBAYEQUE,LAMBAYEQUE,JAYANCA,SOLEDAD LA VICTORIA,-6.398168,-79.855967,32,129
LAMBAYEQUE,CHICLAYO,MONSEFU,CHOLOQUE,-6.860337,-79.847202,25,128
LAMBAYEQUE,FERREÑAFE,FERREÑAFE,HUACA LA YOVERA,-6.578261,-79.825786,36,127
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,EL MILAGRO,-6.642933,-79.778322,29,126
LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,MANRIQUE,-6.59504,-79.848472,31,126
LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,HUERTAS,-6.647695,-79.848138,14,126
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,LA ESPERANZA,-6.686333,-79.68823,31,125
LAMBAYEQUE,FERREÑAFE,PITIPO,POMA III,-6.439155,-79.803363,29,125
LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,LAS LOMAS,-6.596103,-79.842842,45,125
LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,MUY FINCA RAMA DIAZ C GRANDE,-6.574718,-79.904762,31,125
LAMBAYEQUE,LAMBAYEQUE,MOTUPE,CHITARRA,-6.142313,-79.713995,33,125
LAMBAYEQUE,CHICLAYO,SAÑA,PALOMINO,-6.94283,-79.601573,44,124
LAMBAYEQUE,FERREÑAFE,PITIPO,LA CAMPANA D,-6.47452,-79.684472,32,124
LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,FALA SECTOR II,-6.664078,-79.815075,36,124
LAMBAYEQUE,CHICLAYO,CHONGOYAPE,PAMPA DE TABLAZOS,-6.683202,-79.413323,36,123
LAMBAYEQUE,FERREÑAFE,PITIPO,CAMPANA F,-6.475862,-79.649377,35,123
LAMBAYEQUE,LAMBAYEQUE,JAYANCA,NUEVO JAYANCA,-6.396121,-79.834626,63,123
LAMBAYEQUE,LAMBAYEQUE,MORROPE,LA FLORIDA,-6.492884,-79.949684,26,123
LAMBAYEQUE,LAMBAYEQUE,MORROPE,INOÑAN,-6.50296,-79.92605,20,123
LAMBAYEQUE,LAMBAYEQUE,PACORA,EL ALAMO,-6.443305,-79.85183,37,123
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,MAMAPE,-6.657,-79.752743,33,122
LAMBAYEQUE,FERREÑAFE,PITIPO,MANCHURIA B,-6.441877,-79.623153,29,122
LAMBAYEQUE,LAMBAYEQUE,MORROPE,HUAYAQUIL,-6.49656,-79.951423,30,122
LAMBAYEQUE,LAMBAYEQUE,TUCUME,DAMIANES,-6.474472,-79.934547,25,122
LAMBAYEQUE,LAMBAYEQUE,MOTUPE,YOCAPE,-6.068063,-79.64756,31,121
LAMBAYEQUE,LAMBAYEQUE,PACORA,SEÑOR DE LUREN,-6.439083,-79.887678,35,120
LAMBAYEQUE,LAMBAYEQUE,SALAS,HUMEDADES ALTO,-6.2928,-79.675323,37,120
LAMBAYEQUE,LAMBAYEQUE,OLMOS,VINGUAR GRANDE,-5.990622,-79.980333,20,119
LAMBAYEQUE,CHICLAYO,CAYALTI,SANTA ROSA ALTA,-6.882347,-79.570017,34,118
LAMBAYEQUE,LAMBAYEQUE,MORROPE,EL LAUREL,-6.500687,-79.940668,24,118
LAMBAYEQUE,FERREÑAFE,PITIPO,HUACHO SAN ISIDRO,-6.467078,-79.634257,27,117
LAMBAYEQUE,CHICLAYO,CHONGOYAPE,WADINGTON ALTO,-6.723922,-79.4482,42,116
LAMBAYEQUE,FERREÑAFE,PITIPO,LA PANGOLA,-6.491458,-79.692267,37,116
LAMBAYEQUE,LAMBAYEQUE,MOTUPE,CHOLOCAL,-6.234429,-79.730818,34,116
LAMBAYEQUE,LAMBAYEQUE,OLMOS,CHUNCAR,-5.922373,-80.14428,18,116
LAMBAYEQUE,LAMBAYEQUE,OLMOS,SAN PABLO,-5.893411,-79.83768,30,116
LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,SIALUPE BACA,-6.596135,-79.88375,25,115
LAMBAYEQUE,LAMBAYEQUE,MORROPE,LOS SANCHEZ,-6.515427,-79.967548,22,115
LAMBAYEQUE,LAMBAYEQUE,PACORA,HUACA BANDERA,-6.373843,-79.929417,56,114
LAMBAYEQUE,CHICLAYO,MONSEFU,PUENTE GRANDE,-6.843951,-79.82816,23,113
LAMBAYEQUE,CHICLAYO,CAYALTI,CORRAL DE PALOS,-6.896187,-79.531485,33,113
LAMBAYEQUE,LAMBAYEQUE,JAYANCA,VICTOR RAUL,-6.358563,-79.803205,32,113
LAMBAYEQUE,LAMBAYEQUE,MORROPE,TRAPICHE,-6.49105,-79.929882,26,111
LAMBAYEQUE,CHICLAYO,LAGUNAS,SAN PEDRO,-7.052848,-79.716037,31,110
LAMBAYEQUE,LAMBAYEQUE,OLMOS,MI SALVADOR,-5.918453,-80.185213,22,109
LAMBAYEQUE,LAMBAYEQUE,SALAS,PUEBLO NUEVO,-6.293052,-79.697293,29,109
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,LA PRIMAVERA,-6.645035,-79.735315,30,108
LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,CHECLEFE,-6.596818,-79.825383,33,107
LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,"SIALUPE HUAMANTANGA SECTOR 7
(BORJA CHICO)",-6.605157,-79.865494,20,107
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,LA OTRA BANDA,-6.64445,-79.73477,30,106
LAMBAYEQUE,FERREÑAFE,PITIPO,NUEVO SAN LUIS,-6.461088,-79.637958,27,106
LAMBAYEQUE,LAMBAYEQUE,MORROPE,CARRIZAL,-6.504188,-79.986719,25,106
LAMBAYEQUE,LAMBAYEQUE,OLMOS,ANCOL BUENOS AIRES,-5.936391,-80.082069,23,106
LAMBAYEQUE,LAMBAYEQUE,OLMOS,AGUA BLANCA,-5.941149,-79.6189,27,106
LAMBAYEQUE,CHICLAYO,PATAPO,TULIPE,-6.736242,-79.600333,26,105
LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,EL PALMO,-6.5474,-79.873112,36,105
LAMBAYEQUE,LAMBAYEQUE,OLMOS,VEGA DEL PADRE,-5.781723,-80.02871,23,104
LAMBAYEQUE,CHICLAYO,CAYALTI,NUEVA ESPERANZA,-6.884165,-79.513977,33,103
LAMBAYEQUE,LAMBAYEQUE,MORROPE,MORALES,-6.512795,-79.938315,24,103
LAMBAYEQUE,LAMBAYEQUE,MORROPE,SAN FRANCISCO,-6.509473,-79.92593,18,103
LAMBAYEQUE,LAMBAYEQUE,OLMOS,BOCA CHICA,-5.732184,-79.844044,34,103
LAMBAYEQUE,CHICLAYO,REQUE,LAS CASUARINAS,-6.86633,-79.824652,30,101
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,NERIO,-6.617943,-79.747018,26,101
LAMBAYEQUE,LAMBAYEQUE,MOTUPE,SANTA JULIA,-6.142097,-79.724185,28,101
LAMBAYEQUE,LAMBAYEQUE,OLMOS,HUALTACAL GRANDE,-5.800799,-79.864397,24,101
LAMBAYEQUE,LAMBAYEQUE,OLMOS,ÑAUPE SAN FRANCISCO,-5.586858,-79.92045,27,101
LAMBAYEQUE,CHICLAYO,LAGUNAS,PEROLES IV,-7.048697,-79.6975,26,100
LAMBAYEQUE,LAMBAYEQUE,ILLIMO,HUACA EL MUERTO,-6.470662,-79.893555,29,100
LAMBAYEQUE,LAMBAYEQUE,MORROPE,CRUCE CARACUCHO,-6.482228,-79.957317,23,100
LAMBAYEQUE,CHICLAYO,MONSEFU,AMOR DE DIOS,-6.882084,-79.859418,22,99
LAMBAYEQUE,LAMBAYEQUE,OLMOS,SAN FRANCISCO DE ESCUTE,-5.773974,-79.903042,23,99
LAMBAYEQUE,LAMBAYEQUE,OLMOS,CORAZON DE JESUS,-5.927062,-80.221922,26,99
LAMBAYEQUE,LAMBAYEQUE,SALAS,TEMPON ALTO,-6.266185,-79.634907,29,99
LAMBAYEQUE,CHICLAYO,CHONGOYAPE,OVERRAZAL,-6.598227,-79.380057,26,98
LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,EL CEREZO,-6.550013,-79.82926,21,97
LAMBAYEQUE,LAMBAYEQUE,MORROPE,SAN CRISTOBAL,-6.500482,-79.922085,16,97
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,LA PARED,-6.656452,-79.728587,22,96
LAMBAYEQUE,LAMBAYEQUE,OLMOS,CERRO TEODORO EL MILAGRO,-5.775068,-79.805927,20,96
LAMBAYEQUE,CHICLAYO,MONSEFU,EL TRANSITO,-6.852727,-79.829419,27,95
LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,LOS PECHES,-6.545445,-79.89277,31,95
LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,ESPINAL (PIEDRA DE CAMPANA),-6.162555,-79.598135,28,94
LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,MUY FINCA RAMA DIAZ,-6.562783,-79.881252,22,94
LAMBAYEQUE,LAMBAYEQUE,OLMOS,CERRO MOCAPE,-5.785123,-79.84226,28,94
LAMBAYEQUE,LAMBAYEQUE,MOTUPE,PALACIOS,-6.167255,-79.722695,18,93
LAMBAYEQUE,LAMBAYEQUE,OLMOS,EL PROGRESO BADEN,-5.667491,-79.881027,33,93
LAMBAYEQUE,LAMBAYEQUE,PACORA,SAN LUIS,-6.412813,-79.883322,29,93
LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,MUY FINCA RAMA HEREDIA,-6.575665,-79.874482,29,92
LAMBAYEQUE,CHICLAYO,PICSI,RIO II,-6.723048,-79.82528,16,91
LAMBAYEQUE,FERREÑAFE,PITIPO,PUENTE DE PIEDRA,-6.477128,-79.67025,23,91
LAMBAYEQUE,LAMBAYEQUE,PACORA,NUEVO SAN LUIS,-6.439077,-79.927417,20,91
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,CUATRO DE MAYO,-6.644195,-79.73591,24,90
LAMBAYEQUE,LAMBAYEQUE,ILLIMO,TORROMOTAL,-6.482455,-79.838117,20,90
LAMBAYEQUE,LAMBAYEQUE,OLMOS,LA TOMA DEL RIO,-5.978909,-79.704341,20,90
LAMBAYEQUE,LAMBAYEQUE,TUCUME,AGUINAGA,-6.494765,-79.899145,20,90
LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,DIONICIO,-6.547995,-79.848732,24,89
LAMBAYEQUE,CHICLAYO,SAÑA,CAMINOS DEL INCA,-6.899748,-79.5916,20,86
LAMBAYEQUE,CHICLAYO,CAYALTI,EL SAUCE,-6.88774,-79.456335,26,85
LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,COLECTOR,-6.78553,-79.932382,21,85
LAMBAYEQUE,CHICLAYO,LAGUNAS,LAS VEGAS,-7.057982,-79.700482,22,84
LAMBAYEQUE,LAMBAYEQUE,MOTUPE,CHANDUVI,-6.089018,-79.70146,21,84
LAMBAYEQUE,FERREÑAFE,PITIPO,MAURO,-6.558122,-79.771067,27,83
LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,PARRANAL,-6.144692,-79.682723,28,83
LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,CHOLOQUE,-6.541842,-79.838697,17,83
LAMBAYEQUE,LAMBAYEQUE,OLMOS,LAS POZAS,-5.948693,-80.297483,18,83
LAMBAYEQUE,LAMBAYEQUE,MOTUPE,LA ARENA,-6.107572,-79.653922,24,82
LAMBAYEQUE,CHICLAYO,MONSEFU,ALICAN GRANDE (ALICAN ALTO),-6.822068,-79.781246,19,80
LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,SIALUPE HUAMANTANGA LOS ANCAJIMAS,-6.608944,-79.857279,17,80
LAMBAYEQUE,LAMBAYEQUE,OLMOS,LA VICTORIA,-5.73286,-79.92722,21,80
LAMBAYEQUE,LAMBAYEQUE,OLMOS,OBERASAL,-5.896311,-79.914842,20,80
LAMBAYEQUE,CHICLAYO,PICSI,RIO I,-6.709758,-79.846433,21,79
LAMBAYEQUE,CHICLAYO,PICSI,SAN JUAN,-6.67507,-79.839758,17,79
LAMBAYEQUE,CHICLAYO,POMALCA,PAMPA DE AVIACION,-6.7965,-79.771779,24,79
LAMBAYEQUE,FERREÑAFE,PITIPO,MAGDALENA,-6.427845,-79.614628,23,79
LAMBAYEQUE,LAMBAYEQUE,OLMOS,SAN PABLO,-5.814352,-79.84017,19,79
LAMBAYEQUE,CHICLAYO,TUMAN,POTRERO (EL NARANJO),-6.746109,-79.684836,24,78
LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,HUACA BALDERA,-6.553307,-79.873848,19,78
LAMBAYEQUE,LAMBAYEQUE,PACORA,SANTA ROSA LOS RELAICES,-6.442533,-79.740512,21,78
LAMBAYEQUE,CHICLAYO,CHONGOYAPE,CERRILLOS,-6.613193,-79.407408,19,77
LAMBAYEQUE,CHICLAYO,CHONGOYAPE,LOS ALGARROBOS,-6.679355,-79.45077,21,77
LAMBAYEQUE,CHICLAYO,REQUE,MAGNAL,-6.868382,-79.822813,18,77
LAMBAYEQUE,LAMBAYEQUE,OLMOS,VILUÑA,-5.869159,-79.819157,26,77
LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,HUACA RELOJ,-6.547552,-79.827452,20,76
LAMBAYEQUE,LAMBAYEQUE,OLMOS,TIERRA RAJADA HUACRUPE,-5.773298,-79.947002,19,76
LAMBAYEQUE,LAMBAYEQUE,PACORA,LOS VIDAURRES,-6.434433,-79.844432,16,76
LAMBAYEQUE,LAMBAYEQUE,SALAS,LA TRANCA,-6.32017,-79.692707,29,76
LAMBAYEQUE,LAMBAYEQUE,OLMOS,LA ORCHILLA,-6.087624,-79.834394,19,74
LAMBAYEQUE,LAMBAYEQUE,PACORA,LAS JUNTAS ALTA,-6.447158,-79.860987,24,74
LAMBAYEQUE,CHICLAYO,TUMAN,SANTEÑO,-6.76745,-79.685221,27,72
LAMBAYEQUE,FERREÑAFE,PITIPO,JAYANQUILLO,-6.456275,-79.615955,19,72
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,LUZFAQUE,-6.60739,-79.748875,22,71
LAMBAYEQUE,LAMBAYEQUE,MOTUPE,LOS PAREDONES,-6.073942,-79.680539,15,71
LAMBAYEQUE,LAMBAYEQUE,OLMOS,CUTIRRAPE,-6.123,-79.906613,22,71
LAMBAYEQUE,LAMBAYEQUE,JAYANCA,EL LIMONAR,-6.24366,-79.89715,15,70
LAMBAYEQUE,LAMBAYEQUE,OLMOS,LAGUNA LOS BENITES,-5.846849,-79.847082,18,70
LAMBAYEQUE,LAMBAYEQUE,PACORA,LOS VENTURA,-6.434172,-79.855263,18,70
LAMBAYEQUE,CHICLAYO,MONSEFU,LOS BALLENAS,-6.844977,-79.845303,17,69
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,FALA FALITA,-6.67889,-79.706633,21,69
LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,SIALUPE HUAMANTANGA LOS LLONTOP,-6.629185,-79.887858,13,69
LAMBAYEQUE,LAMBAYEQUE,TUCUME,SAN LUIS,-6.501141,-79.825622,11,69
LAMBAYEQUE,CHICLAYO,CHONGOYAPE,SAN MARTIN,-6.687668,-79.467187,21,68
LAMBAYEQUE,CHICLAYO,MONSEFU,LOS COLCHONES,-6.831782,-79.817586,15,68
LAMBAYEQUE,FERREÑAFE,PITIPO,MIGUEL GRAU,-6.560773,-79.77724,22,68
LAMBAYEQUE,LAMBAYEQUE,MOTUPE,SANTA ELVIRA,-6.080495,-79.699612,19,67
LAMBAYEQUE,FERREÑAFE,PITIPO,SANTA ROSA DE CHAPARRY,-6.507343,-79.596095,24,66
LAMBAYEQUE,LAMBAYEQUE,ILLIMO,HUACA DE RICO,-6.46847,-79.860582,20,66
LAMBAYEQUE,FERREÑAFE,PITIPO,COMEGEN,-6.468387,-79.627222,17,65
LAMBAYEQUE,FERREÑAFE,PITIPO,LENTEJAL,-6.481788,-79.693228,22,65
LAMBAYEQUE,LAMBAYEQUE,OLMOS,PAÑALA,-6.153565,-79.921833,13,65
LAMBAYEQUE,LAMBAYEQUE,OLMOS,EL RETIRO,-5.895303,-79.865717,14,65
LAMBAYEQUE,LAMBAYEQUE,PACORA,SAN JUAN BAUTISTA,-6.459152,-79.820605,17,63
LAMBAYEQUE,LAMBAYEQUE,TUCUME,LOPEZ,-6.512078,-79.83271,19,63
LAMBAYEQUE,LAMBAYEQUE,TUCUME,EL HORNO,-6.513417,-79.896892,14,63
LAMBAYEQUE,CHICLAYO,PICSI,EL MANGO,-6.705823,-79.788555,15,62
LAMBAYEQUE,CHICLAYO,POMALCA,RAMA CUSTODIO(DESAGUADERO),-6.829121,-79.801343,16,62
LAMBAYEQUE,LAMBAYEQUE,JAYANCA,LA REPRESA - LAUREL,-6.38893,-79.750803,17,62
LAMBAYEQUE,CHICLAYO,TUMAN,PUENTE HERMOSA (CAMPO ALIAGA),-6.728303,-79.70102,16,61
LAMBAYEQUE,LAMBAYEQUE,OLMOS,TIERRA RAJADA 2,-5.762098,-79.959622,11,61
LAMBAYEQUE,FERREÑAFE,PITIPO,CALUPE,-6.473078,-79.73624,15,59
LAMBAYEQUE,CHICLAYO,MONSEFU,SANTA RITA,-6.860852,-79.848039,17,58
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,CAMPO DE CRIA,-6.619188,-79.736087,18,58
LAMBAYEQUE,FERREÑAFE,PITIPO,ALAMO,-6.549568,-79.786192,16,58
LAMBAYEQUE,LAMBAYEQUE,JAYANCA,EL ZAPOTAL,-6.369067,-79.74849,16,58
LAMBAYEQUE,LAMBAYEQUE,PACORA,LAS DELICIAS,-6.43706,-79.846152,17,58
LAMBAYEQUE,CHICLAYO,LAGUNAS,SAN LUIS,-7.063698,-79.701095,13,57
LAMBAYEQUE,CHICLAYO,MONSEFU,SAN ISIDRO,-6.853044,-79.836228,14,56
LAMBAYEQUE,FERREÑAFE,PITIPO,CAMPANA B,-6.469498,-79.654075,15,56
LAMBAYEQUE,CHICLAYO,MONSEFU,MONTE VERDE,-6.880614,-79.899385,19,55
LAMBAYEQUE,FERREÑAFE,INCAHUASI,EL PALTO,-6.382235,-79.489647,16,55
LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,PUENTE GARCIA,-6.534727,-79.865783,14,55
LAMBAYEQUE,CHICLAYO,PICSI,EL MEDANO,-6.685788,-79.753165,14,54
LAMBAYEQUE,CHICLAYO,PUCALA,CERRO LA ABEJA,-6.818713,-79.539067,16,54
LAMBAYEQUE,FERREÑAFE,PITIPO,JABONERO,-6.572663,-79.781063,19,54
LAMBAYEQUE,LAMBAYEQUE,OLMOS,SENQUELO CAUTIVO,-5.766806,-79.805437,12,54
LAMBAYEQUE,LAMBAYEQUE,PACORA,LA CIRILA,-6.461607,-79.834372,19,54
LAMBAYEQUE,CHICLAYO,LAGUNAS,MONTE CRUZ,-7.052863,-79.710932,14,52
LAMBAYEQUE,FERREÑAFE,PITIPO,SENCIE,-6.584185,-79.751652,14,52
LAMBAYEQUE,LAMBAYEQUE,OLMOS,SANTA MARIA DEL NORTE,-5.642175,-79.884203,17,52
LAMBAYEQUE,CHICLAYO,PICSI,CARTAGENA,-6.690102,-79.847292,12,51
LAMBAYEQUE,LAMBAYEQUE,JAYANCA,PUNTO DIAMANTE,-6.379735,-79.820253,16,51
LAMBAYEQUE,LAMBAYEQUE,OLMOS,SAN ISIDRO,-5.750473,-80.06781,15,50
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,PEDRO VERA CASIANO,-6.646517,-79.73572,12,49
LAMBAYEQUE,LAMBAYEQUE,OLMOS,ALTO DE ROQUE LOS SANCHEZ,-5.961851,-80.278024,12,49
LAMBAYEQUE,LAMBAYEQUE,PACORA,MATRIZ COMUNIDAD NORTE,-6.439437,-79.817028,15,49
LAMBAYEQUE,CHICLAYO,PICSI,PANCAL,-6.691273,-79.846827,11,48
LAMBAYEQUE,CHICLAYO,TUMAN,NUEVO MEXICO,-6.768265,-79.691888,11,48
LAMBAYEQUE,LAMBAYEQUE,JAYANCA,EL MIRADOR,-6.36544,-79.792758,16,48
LAMBAYEQUE,LAMBAYEQUE,OLMOS,HUACRUPE,-5.791407,-79.930795,9,48
LAMBAYEQUE,CHICLAYO,MONSEFU,DESAGUADERO,-6.854107,-79.833894,11,47
LAMBAYEQUE,FERREÑAFE,PITIPO,SAN JUAN,-6.4254,-79.610588,16,47
